,shares,NNS,O
,),),O
,(,(,O
,CZK,NNP,O
,000,CD,O
,'s,POS,O
,),),O
,AGROTONZ,NNP,ORG
,TLUMACOV,NNP,ORG
,336.47,CD,O
,336.47,CD,O
,59440,CD,O
,19999.777,CD,O
,AVIA,NNP,ORG
,290.00,CD,O
,290.00,CD,O
,700,CD,O
,203.000,CD,O
,BARUM,NNP,ORG
,HOLDING,NNP,ORG
,171.00,CD,O
,171.00,CD,O
,14432,CD,O
,2467.872,CD,O
,CESKA,NNP,ORG
,SPORITELNA,NNP,ORG
,335.00,CD,O
,375.00,CD,O
,533153,CD,O
,198354.941,CD,O
,CKD,NNP,ORG
,PRAHA,NNP,ORG
,HOLDING,NNP,ORG
,369.66,CD,O
,384.00,CD,O
,5565,CD,O
,2065.260,CD,O
,EMKAM,NN,ORG
,25.00,CD,O
,25.00,CD,O
,34684,CD,O
,867.100,CD,O
,KABLO,NNP,ORG
,KLADNO,NNP,ORG
,960.00,CD,O
,960.00,CD,O
,2230,CD,O
,2140.800,CD,O
,KOMERCNI,NNP,ORG
,BANKA,NNP,ORG
,2320.00,CD,O
,2370.00,CD,O
,7000,CD,O
,16408.700,CD,O
,LECIVA,NNP,ORG
,PRAHA,NNP,ORG
,2470.00,CD,O
,2470.00,CD,O
,1360,CD,O
,3359.200,CD,O
,METROSTAV,NNP,ORG
,3024.95,CD,O
,3024.95,CD,O
,3000,CD,O
,9074.850,CD,O
,MORAV.CHEMIC.,NNP,ORG
,ZAV,NNP,ORG
,.,.,O
Sentence: 4111,637.50,CD,O
,637.50,CD,O
,1626,CD,O
,1036.575,CD,O
,OKD,NNP,ORG
,111.50,CD,O
,112.56,CD,O
,95975,CD,O
,10752.092,CD,O
,PF,IN,ORG
,IKS,NNP,ORG
,KB,NNP,ORG
,PLUS,VBZ,ORG
,156.00,CD,O
,156.00,CD,O
,6000,CD,O
,936.000,CD,O
,RIF,NN,ORG
,900.00,CD,O
,900.00,CD,O
,5500,CD,O
,4950.000,CD,O
,SELIKO,JJ,ORG
,4000.00,CD,O
,20000.00,CD,O
,3565,CD,O
,32607.500,CD,O
,SOKOLOVSKA,NNP,ORG
,UHELNA,NNP,ORG
,785.00,CD,O
,785.00,CD,O
,6000,CD,O
,4710.000,CD,O
,SPIF,IN,ORG
,CESKY,NNP,ORG
,339.00,CD,O
,340.00,CD,O
,7546,CD,O
,2562.094,CD,O
,SPT,JJ,ORG
,TELECOM,NNS,ORG
,3355.00,CD,O
,3404.71,CD,O
,10700,CD,O
,36337.137,CD,O
,SKODA,NNP,ORG
,PLZEN,NNP,ORG
,1045.56,CD,O
,1060.00,CD,O
,10772,CD,O
,11361.330,CD,O
,TABAK,NNP,ORG
,6700.00,CD,O
,6700.00,CD,O
,1000,CD,O
,6700.000,CD,O
,TRINECKE,NN,ORG
,ZELEZARNY,NN,ORG
,210.00,CD,O
,210.00,CD,O
,3000,CD,O
,630.000,CD,O
,VODNI,NNP,ORG
,STAVBY,NNP,ORG
,PRAHA,NNP,ORG
,1915.00,CD,O
,1915.00,CD,O
,2000,CD,O
,3830.000,CD,O
,--,:,O
,Prague,NNP,ORG
,Newsroom,NNP,ORG
,",",",",O
,42-2-2423-0003,CD,O
,-DOCSTART-,-X-,O
,AFTER,NNP,O
,THE,NNP,O
,BELL,NNP,O
,-,:,O
,After,IN,O
,hours,NNS,O
,slows,VBZ,O
,in,IN,O
,light,JJ,O
,volume,NN,O
,.,.,O
Sentence: 4112,NEW,NNP,LOC
,YORK,NNP,LOC
,1996-08-27,CD,O
,Traders,NNS,O
,said,VBD,O
,on,IN,O
,Tuesday,NNP,O
,after-hours,NNS,O
,activity,NN,O
,was,VBD,O
,light,JJ,O
,.,.,O
Sentence: 4113,Both,DT,O
,WorldCom,NNP,ORG
,Inc,NNP,ORG
,and,CC,O
,MFS,NNP,ORG
,Communications,NNP,ORG
,Co,NNP,ORG
,Inc,NNP,ORG
,were,VBD,O
,trading,VBG,O
,but,CC,O
,they,PRP,O
,moved,VBD,O
,in,IN,O
,line,NN,O
,with,IN,O
,their,PRP$,O
,close,JJ,O
,.,.,O
Sentence: 4114,WorldCom,NN,ORG
,",",",",O
,which,WDT,O
,said,VBD,O
,it,PRP,O
,will,MD,O
,buy,VB,O
,MFS,NNP,ORG
,",",",",O
,shed,VBD,O
,1-3/4,CD,O
,to,TO,O
,close,VB,O
,at,IN,O
,21,CD,O
,while,IN,O
,MFS,NNP,ORG
,lost,VBD,O
,3-8/16,CD,O
,to,TO,O
,close,VB,O
,at,IN,O
,41-5/16,CD,O
,.,.,O
Sentence: 4115,The,DT,O
,New,NNP,ORG
,York,NNP,ORG
,Stock,NNP,ORG
,Exchange,NNP,ORG
,said,VBD,O
,its,PRP$,O
,session,NN,O
,one,CD,O
,volume,NN,O
,was,VBD,O
,"5,700",CD,O
,shares,NNS,O
,compared,VBN,O
,to,TO,O
,"53,400",CD,O
,shares,NNS,O
,Monday,NNP,O
,.,.,O
Sentence: 4116,Session,NN,O
,two,CD,O
,volume,NN,O
,was,VBD,O
,"4,153,800",CD,O
,shares,NNS,O
,compared,VBN,O
,to,TO,O
,no,DT,O
,volume,NN,O
,Monday,NNP,O
,.,.,O
Sentence: 4117,The,DT,O
,American,NNP,ORG
,Stock,NNP,ORG
,Exchange,NNP,ORG
,said,VBD,O
,there,EX,O
,was,VBD,O
,no,DT,O
,after-hours,NNS,O
,activity,NN,O
,.,.,O
Sentence: 4118,-DOCSTART-,-X-,O
,CBOE,NNP,ORG
,in,IN,O
,routine,JJ,O
,review,NN,O
,of,IN,O
,MFS,NNP,ORG
,options,NNS,O
,.,.,O
Sentence: 4119,CHICAGO,NNP,LOC
,1996-08-27,CD,O
,The,DT,O
,Chicago,NNP,ORG
,Board,NNP,ORG
,Options,NNPS,ORG
,Exchange,NNP,ORG
,(,(,O
,CBOE,NNP,ORG
,),),O
,said,VBD,O
,on,IN,O
,Tuesday,NNP,O
,it,PRP,O
,was,VBD,O
,doing,VBG,O
,a,DT,O
,routine,JJ,O
,investigation,NN,O
,into,IN,O
,trading,NN,O
,in,IN,O
,options,NNS,O
,on,IN,O
,MFS,NNP,ORG
,Communications,NNP,ORG
,Co,NNP,ORG
,Inc,NNP,ORG
,shares,NNS,O
,.,.,O
Sentence: 4120,On,IN,O
,Monday,NNP,O
,",",",",O
,the,DT,O
,company,NN,O
,said,VBD,O
,it,PRP,O
,had,VBD,O
,agreed,VBN,O
,to,TO,O
,be,VB,O
,acquired,VBN,O
,by,IN,O
,WorldCom,NNP,ORG
,Inc,NNP,ORG
,in,IN,O
,a,DT,O
,deal,NN,O
,valued,VBN,O
,at,IN,O
,$,$,O
,14,CD,O
,billion,CD,O
,.,.,O
Sentence: 4121,MFS,NNP,ORG
,shares,NNS,O
,surged,VBD,O
,on,IN,O
,the,DT,O
,news,NN,O
,while,IN,O
,WorldCom,NNP,ORG
,fell,VBD,O
,on,IN,O
,fears,NNS,O
,of,IN,O
,dilution,NN,O
,.,.,O
Sentence: 4122,The,DT,ORG
,New,NNP,ORG
,York,NNP,ORG
,Times,NNP,ORG
,said,VBD,O
,on,IN,O
,Tuesday,NNP,O
,some,DT,O
,of,IN,O
,the,DT,O
,options,NNS,O
,trading,NN,O
,in,IN,O
,MFS,NNP,ORG
,last,JJ,O
,Friday,NNP,O
,may,MD,O
,suggest,VB,O
,insider,NN,O
,trading,NN,O
,.,.,O
Sentence: 4123,MFS,NNP,ORG
,options,NNS,O
,also,RB,O
,trade,VB,O
,on,IN,O
,the,DT,O
,American,NNP,ORG
,Stock,NNP,ORG
,Exchange,NNP,ORG
,and,CC,O
,the,DT,O
,Pacific,NNP,ORG
,Stock,NNP,ORG
,Exchange,NNP,ORG
,.,.,O
Sentence: 4124,A,DT,O
,spokesman,NN,O
,for,IN,O
,the,DT,O
,American,NNP,ORG
,Stock,NNP,ORG
,Exchange,NNP,ORG
,would,MD,O
,neither,RB,O
,confirm,VB,O
,or,CC,O
,deny,VB,O
,whether,IN,O
,the,DT,O
,exchange,NN,O
,was,VBD,O
,looking,VBG,O
,into,IN,O
,trading,NN,O
,.,.,O
Sentence: 4125, ,O,
,If,IN,O
,there,EX,O
,is,VBZ,O
,unusual,JJ,O
,activity,NN,O
,",",",",O
,certainly,RB,O
,we,PRP,O
,look,VBP,O
,at,IN,O
,it,PRP,O
,",",",",O
,but,CC,O
,that,DT,O
,'s,VBZ,O
,not,RB,O
,to,TO,O
,say,VB,O
,we,PRP,O
,'re,VBP,O
,doing,VBG,O
,anything,NN,O
,official,NN,O
,",",",",O
, ,O,
,he,PRP,O
,said,VBD,O
,.,.,O
Sentence: 4126,Pacific,NNP,ORG
,Stock,NNP,ORG
,Exchange,NNP,ORG
,officials,NNS,O
,were,VBD,O
,not,RB,O
,available,JJ,O
,.,.,O
Sentence: 4127,One,CD,O
,trader,NN,O
,said,VBD,O
,trading,NN,O
,in,IN,O
,MFS,NNP,ORG
,options,NNS,O
,had,VBD,O
,increased,VBN,O
,steadily,RB,O
,from,IN,O
,about,IN,O
,mid-August,NNP,O
,",",",",O
,and,CC,O
,doubted,VBD,O
,whether,IN,O
,any,DT,O
,of,IN,O
,last,JJ,O
,Friday,NNP,O
,'s,POS,O
,activity,NN,O
,was,VBD,O
,insider,NN,O
,trading,NN,O
,.,.,O
Sentence: 4128,-,:,O
,Derivatives,JJ,O
,desk,NN,O
,",",",",O
,312,CD,O
,408-8750,CD,O
,/,SYM,O
,E-mail,NN,O
,:,:,O
,derivatives@reuters.com,NN,O
,-DOCSTART-,-X-,O
,Faulding,NN,ORG
,target,NN,O
,of,IN,O
,patent,NN,O
,lawsuit,NN,O
,.,.,O
Sentence: 4129,ELIZABETH,RB,LOC
,",",",",O
,N.J.,NNP,LOC
,1996-08-27,CD,O
,Faulding,NNP,ORG
,Inc,NNP,ORG
,said,VBD,O
,on,IN,O
,Tuesday,NNP,O
,Purdue,NNP,ORG
,Frederick,NNP,ORG
,Co,NNP,ORG
,filed,VBD,O
,a,DT,O
,patent,NN,O
,infringement,NN,O
,lawsuit,NN,O
,against,IN,O
,Faulding,NNP,ORG
,and,CC,O
,its,PRP$,O
,Purepac,NNP,ORG
,Pharamceutical,NNP,ORG
,unit,NN,O
,.,.,O
Sentence: 4130,The,DT,O
,suit,NN,O
,was,VBD,O
,filed,VBN,O
,because,RB,O
,of,IN,O
,Purepac,NNP,ORG
,'s,POS,O
,manufacture,NN,O
,of,IN,O
,Kadian,NNP,MISC
,",",",",O
,a,DT,O
,sustained,JJ,O
,release,NN,O
,morphine,NN,O
,product,NN,O
,",",",",O
,Faulding,NNP,ORG
,said,VBD,O
,.,.,O
Sentence: 4131,Faulding,NNP,ORG
,said,VBD,O
,the,DT,O
,claims,NNS,O
,in,IN,O
,the,DT,O
,lawsuit,NN,O
,are,VBP,O
,without,IN,O
,merit,NN,O
,and,CC,O
,will,MD,O
,not,RB,O
,impact,VB,O
,upon,IN,O
,the,DT,O
,launch,NN,O
,of,IN,O
,Kadian,NNP,MISC
,in,IN,O
,the,DT,O
,United,NNP,LOC
,States,NNP,LOC
,.,.,O
Sentence: 4132,Kadian,NNP,MISC
,was,VBD,O
,approved,VBN,O
,for,IN,O
,sale,NN,O
,in,IN,O
,the,DT,O
,United,NNP,LOC
,States,NNP,LOC
,last,JJ,O
,month,NN,O
,",",",",O
,Faulding,NNP,ORG
,said,VBD,O
,.,.,O
Sentence: 4133,Zeneca,NNP,ORG
,Group,NNP,ORG
,Plc,NNP,ORG
,",",",",O
,which,WDT,O
,will,MD,O
,market,VB,O
,Kadian,NNP,MISC
,",",",",O
,was,VBD,O
,named,VBN,O
,in,IN,O
,the,DT,O
,lawsuit,NN,O
,with,IN,O
,F.H.,NNP,ORG
,Faulding,NNP,ORG
,&,CC,ORG
,Co,NNP,ORG
,",",",",O
,the,DT,O
,majority,NN,O
,shareholder,NN,O
,of,IN,O
,Faulding,NNP,ORG
,Inc,NNP,ORG
,",",",",O
,the,DT,O
,company,NN,O
,said,VBD,O
,.,.,O
Sentence: 4134,-DOCSTART-,-X-,O
,McGrath,NNP,PER
,left,VBD,O
,out,RB,O
,of,IN,O
,Ireland,NNP,LOC
,World,NNP,MISC
,Cup,NNP,MISC
,squad,NN,O
,.,.,O
Sentence: 4135,DUBLIN,NNP,LOC
,1996-08-27,CD,O
,Ireland,NNP,LOC
,'s,POS,O
,most,RBS,O
,experienced,JJ,O
,player,NN,O
,",",",",O
,defender,NN,O
,Paul,NNP,PER
,McGrath,NNP,PER
,",",",",O
,was,VBD,O
,left,VBN,O
,out,IN,O
,of,IN,O
,the,DT,O
,national,JJ,O
,squad,NN,O
,for,IN,O
,the,DT,O
,first,JJ,O
,time,NN,O
,in,IN,O
,11,CD,O
,years,NNS,O
,on,IN,O
,Tuesday,NNP,O
,when,WRB,O
,new,JJ,O
,manager,NN,O
,Mick,NNP,PER
,McCarthy,NNP,PER
,named,VBD,O
,his,PRP$,O
,side,NN,O
,to,TO,O
,face,VB,O
,Liechtenstein,NNP,LOC
,in,IN,O
,a,DT,O
,World,NNP,MISC
,Cup,NNP,MISC
,qualifier,NN,O
,.,.,O
Sentence: 4136,The,DT,O
,36-year-old,JJ,O
,Aston,NNP,ORG
,Villa,NNP,ORG
,player,NN,O
,won,VBD,O
,the,DT,O
,last,JJ,O
,of,IN,O
,his,PRP$,O
,Irish,JJ,MISC
,record,NN,O
,of,IN,O
,82,CD,O
,international,JJ,O
,caps,NNS,O
,against,IN,O
,the,DT,O
,Czech,NNP,LOC
,Republic,NNP,LOC
,in,IN,O
,Prague,NNP,LOC
,in,IN,O
,April,NNP,O
,.,.,O
Sentence: 4137, ,O,
,Paul,NNP,PER
,accepted,VBD,O
,the,DT,O
,situation,NN,O
,.,.,O
Sentence: 4138,He,PRP,O
,has,VBZ,O
,n't,RB,O
,played,VBN,O
,any,DT,O
,first-team,JJ,O
,games,NNS,O
,for,IN,O
,Villa,NNP,PER
,this,DT,O
,season,NN,O
,and,CC,O
,he,PRP,O
,'s,VBZ,O
,not,RB,O
,the,DT,O
,type,NN,O
,of,IN,O
,player,NN,O
,I,PRP,O
,would,MD,O
,have,VB,O
,brought,VBN,O
,on,RP,O
,as,IN,O
,a,DT,O
,substitute,NN,O
,",",",",O
, ,O,
,McCarthy,NNP,PER
,said,VBD,O
,.,.,O
Sentence: 4139, ,O,
,But,CC,O
,he,PRP,O
,surprised,VBD,O
,me,PRP,O
,in,IN,O
,training,NN,O
,over,IN,O
,the,DT,O
,last,JJ,O
,two,CD,O
,days,NNS,O
,because,IN,O
,of,IN,O
,his,PRP$,O
,involvement,NN,O
,.,.,O
Sentence: 4140,He,PRP,O
,'s,VBZ,O
,certainly,RB,O
,is,VBZ,O
,still,RB,O
,very,RB,O
,much,RB,O
,part,NN,O
,of,IN,O
,my,PRP$,O
,plans,NNS,O
,for,IN,O
,the,DT,O
,future,NN,O
,.,.,O
Sentence: 4141, ,O,
,At,IN,O
,24,CD,O
,",",",",O
,25,CD,O
,or,CC,O
,26,CD,O
,you,PRP,O
,could,MD,O
,get,VB,O
,away,RB,O
,with,IN,O
,it,PRP,O
,",",",",O
,not,RB,O
,having,VBG,O
,played,VBN,O
,first-team,JJ,O
,games,NNS,O
,.,.,O
Sentence: 4142,But,CC,O
,at,IN,O
,36,CD,O
,it,PRP,O
,would,MD,O
,be,VB,O
,asking,VBG,O
,too,RB,O
,much,RB,O
,of,IN,O
,Paul,NNP,PER
,",",",",O
, ,O,
,he,PRP,O
,said,VBD,O
,.,.,O
Sentence: 4143,Also,RB,O
,omitted,VBD,O
,from,IN,O
,the,DT,O
,20-man,JJ,O
,squad,NN,O
,which,WDT,O
,will,MD,O
,travel,VB,O
,to,TO,O
,Vaduz,NNP,LOC
,for,IN,O
,Saturday,NNP,O
,'s,POS,O
,group,NN,O
,eight,CD,O
,match,NN,O
,are,VBP,O
,central,JJ,O
,defenders,NNS,O
,Alan,NNP,PER
,Kernaghan,NNP,PER
,and,CC,O
,Liam,NNP,PER
,Daish,NNP,PER
,.,.,O
Sentence: 4144,Leeds,NNPS,ORG
,United,NNP,ORG
,defender,NN,O
,Gary,NNP,PER
,Kelly,NNP,PER
,is,VBZ,O
,unable,JJ,O
,to,TO,O
,travel,VB,O
,because,RB,O
,of,IN,O
,a,DT,O
,knee,NN,O
,injury,NN,O
,picked,VBD,O
,up,RP,O
,in,IN,O
,Monday,NNP,O
,'s,POS,O
,1-0,JJ,O
,victory,NN,O
,over,IN,O
,Wimbledon,NNP,ORG
,at,IN,O
,Elland,NNP,LOC
,Road,NNP,LOC
,.,.,O
Sentence: 4145,Since,IN,O
,taking,VBG,O
,over,RP,O
,from,IN,O
,Jack,NNP,PER
,Charlton,NNP,PER
,in,IN,O
,February,NNP,O
,",",",",O
,McCarthy,NNP,PER
,has,VBZ,O
,played,VBN,O
,largely,RB,O
,experimental,JJ,O
,sides,NNS,O
,and,CC,O
,seen,VBN,O
,them,PRP,O
,lose,VBP,O
,five,CD,O
,times,NNS,O
,",",",",O
,draw,VB,O
,twice,RB,O
,and,CC,O
,win,VB,O
,just,RB,O
,once,RB,O
,.,.,O
Sentence: 4146,Squad,VB,O
,:,:,O
,Alan,NNP,PER
,Kelly,NNP,PER
,",",",",O
,Shay,NNP,PER
,Given,VBN,PER
,",",",",O
,Denis,NNP,PER
,Irwin,NNP,PER
,",",",",O
,Phil,NNP,PER
,Babb,NNP,PER
,",",",",O
,Jeff,NNP,PER
,Kenna,NNP,PER
,",",",",O
,Curtis,NNP,PER
,Fleming,NNP,PER
,",",",",O
,Gary,NNP,PER
,Breen,NNP,PER
,",",",",O
,Ian,NNP,PER
,Harte,NNP,PER
,",",",",O
,Kenny,NNP,PER
,Cunningham,NNP,PER
,",",",",O
,Steve,NNP,PER
,Staunton,NNP,PER
,",",",",O
,Andy,NNP,PER
,Townsend,NNP,PER
,",",",",O
,Ray,NNP,PER
,Houghton,NNP,PER
,",",",",O
,Gareth,NNP,PER
,Farrelly,NNP,PER
,",",",",O
,Alan,NNP,PER
,McLoughlin,NNP,PER
,",",",",O
,Jason,NNP,PER
,McAteer,NNP,PER
,",",",",O
,Alan,NNP,PER
,Moore,NNP,PER
,",",",",O
,Keith,NNP,PER
,O'Neill,NNP,PER
,",",",",O
,Tony,NNP,PER
,Cascarino,NNP,PER
,",",",",O
,Niall,NNP,PER
,Quinn,NNP,PER
,",",",",O
,David,NNP,PER
,Kelly,NNP,PER
,.,.,O
Sentence: 4147,--,:,O
,Dublin,NNP,ORG
,Newsroom,NNP,ORG
,+6613377,CD,O
,-DOCSTART-,-X-,O
,S.,NNP,MISC
,African,NNP,MISC
,apartheid,NN,O
,killer,NN,O
,convicted,VBN,O
,of,IN,O
,six,CD,O
,murders,NNS,O
,.,.,O
Sentence: 4148,PRETORIA,NNP,LOC
,1996-08-27,CD,O
,South,JJ,MISC
,African,JJ,MISC
,apartheid,NN,O
,killer,NN,O
,Eugene,NNP,PER
,de,NNP,PER
,Kock,NNP,PER
,was,VBD,O
,found,VBN,O
,guilty,JJ,O
,of,IN,O
,murder,NN,O
,and,CC,O
,attempted,VBN,O
,murder,NN,O
,on,IN,O
,Tuesday,NNP,O
,",",",",O
,a,DT,O
,day,NN,O
,after,IN,O
,he,PRP,O
,was,VBD,O
,convicted,VBN,O
,of,IN,O
,five,CD,O
,other,JJ,O
,murders,NNS,O
,.,.,O
Sentence: 4149,De,NNP,PER
,Kock,NNP,PER
,",",",",O
,48,CD,O
,",",",",O
,a,DT,O
,former,JJ,O
,police,NN,O
,colonel,NN,O
,who,WP,O
,commanded,VBD,O
,a,DT,O
,hit-squad,JJ,O
,that,IN,O
,wiped,VBD,O
,out,RP,O
,opponents,NNS,O
,of,IN,O
,apartheid,NN,O
,",",",",O
,is,VBZ,O
,the,DT,O
,most,RBS,O
,senior,JJ,O
,servant,NN,O
,of,IN,O
,white,JJ,O
,rule,NN,O
,yet,RB,O
,to,TO,O
,face,VB,O
,justice,NN,O
,.,.,O
Sentence: 4150,-DOCSTART-,-X-,O
,Sudanese,NNP,MISC
,rebels,NNS,O
,say,VBP,O
,missionaries,NNS,O
,should,MD,O
,be,VB,O
,freed,VBN,O
,.,.,O
Sentence: 4151,Peter,NNP,PER
,Smerdon,NNP,PER
,NAIROBI,NNP,LOC
,1996-08-27,CD,O
,The,DT,O
,main,JJ,O
,rebel,NN,O
,group,NN,O
,in,IN,O
,south,JJ,O
,Sudan,NNP,LOC
,said,VBD,O
,on,IN,O
,Tuesday,NNP,O
,it,PRP,O
,was,VBD,O
,trying,VBG,O
,to,TO,O
,arrange,VB,O
,the,DT,O
,release,NN,O
,of,IN,O
,six,CD,O
,Roman,NNP,MISC
,Catholic,NNP,MISC
,missionaries,NNS,O
,",",",",O
,including,VBG,O
,three,CD,O
,Australian,JJ,MISC
,nuns,NNS,O
,",",",",O
,held,VBN,O
,for,IN,O
,nearly,RB,O
,two,CD,O
,weeks,NNS,O
,.,.,O
Sentence: 4152,George,NNP,PER
,Garang,NNP,PER
,",",",",O
,Nairobi,NNP,LOC
,spokesman,NN,O
,for,IN,O
,the,DT,O
,Sudan,NNP,ORG
,People,NNP,ORG
,'s,POS,ORG
,Liberation,NNP,ORG
,Army,NNP,ORG
,(,(,O
,SPLA,NNP,ORG
,),),O
,",",",",O
,said,VBD,O
,it,PRP,O
,was,VBD,O
,urgently,RB,O
,trying,VBG,O
,to,TO,O
,contact,VB,O
,SPLA,NNP,ORG
,commander,NN,O
,Nuour,NNP,PER
,Marial,NNP,PER
,at,IN,O
,Mapourdit,NNP,LOC
,in,IN,O
,the,DT,O
,south,NN,O
,to,TO,O
,free,JJ,O
,the,DT,O
,six,CD,O
,.,.,O
Sentence: 4153, ,O,
,The,DT,O
,movement,NN,O
,is,VBZ,O
,making,VBG,O
,arrangements,NNS,O
,for,IN,O
,them,PRP,O
,to,TO,O
,be,VB,O
,set,VBN,O
,free,JJ,O
,.,.,O
Sentence: 4154,This,DT,O
,is,VBZ,O
,a,DT,O
,decision,NN,O
,of,IN,O
,the,DT,O
,leadership,NN,O
,",",",",O
, ,O,
,Garang,NNP,PER
,said,VBD,O
,.,.,O
Sentence: 4155, ,O,
,Commander,NNP,O
,Nuour,NNP,PER
,Marial,NNP,PER
,is,VBZ,O
,a,DT,O
,soldier,NN,O
,so,IN,O
,he,PRP,O
,must,MD,O
,accept,VB,O
,the,DT,O
,leadership,NN,O
,'s,POS,O
,decision,NN,O
,.,.,O
Sentence: 4156,But,CC,O
,communications,NNS,O
,at,IN,O
,this,DT,O
,time,NN,O
,of,IN,O
,year,NN,O
,are,VBP,O
,very,RB,O
,difficult,JJ,O
,because,IN,O
,of,IN,O
,rains,NNS,O
,and,CC,O
,a,DT,O
,lack,NN,O
,of,IN,O
,power,NN,O
,",",",",O
, ,O,
,he,PRP,O
,added,VBD,O
,.,.,O
Sentence: 4157,The,DT,O
,Catholic,NNP,ORG
,Information,NNP,ORG
,Office,NNP,ORG
,in,IN,O
,Nairobi,NNP,LOC
,said,VBD,O
,on,IN,O
,Monday,NNP,O
,that,WDT,O
,four,CD,O
,of,IN,O
,the,DT,O
,six,CD,O
,had,VBD,O
,been,VBN,O
,charged,VBN,O
,by,IN,O
,the,DT,O
,SPLA,NNP,ORG
,with,IN,O
,spying,VBG,O
,",",",",O
,spreading,VBG,O
,Islam,NNP,MISC
,and,CC,O
,hindering,VBG,O
,recruitment,NN,O
,into,IN,O
,the,DT,O
,rebel,JJ,O
,group,NN,O
,.,.,O
Sentence: 4158, ,O,
,These,DT,O
,charges,NNS,O
,are,VBP,O
,the,DT,O
,interpretation,NN,O
,of,IN,O
,the,DT,O
,church,NN,O
,",",",",O
, ,O,
,Garang,NNP,PER
,said,VBD,O
,on,IN,O
,Tuesday,NNP,O
,.,.,O
Sentence: 4159, ,O,
,We,PRP,O
,have,VBP,O
,no,DT,O
,idea,NN,O
,why,WRB,O
,they,PRP,O
,are,VBP,O
,being,VBG,O
,held,VBN,O
,.,.,O
Sentence: 4160,We,PRP,O
,are,VBP,O
,still,RB,O
,trying,VBG,O
,to,TO,O
,establish,VB,O
,contact,NN,O
,with,IN,O
,the,DT,O
,local,JJ,O
,commander,NN,O
,.,.,O
Sentence: 4161, ,O,
,Asked,VBD,O
,whether,IN,O
,this,DT,O
,meant,VBD,O
,the,DT,O
,commander,NN,O
,was,VBD,O
,out,IN,O
,of,IN,O
,control,NN,O
,",",",",O
,Garang,NNP,PER
,said,VBD,O
,the,DT,O
,rebel,NN,O
,movement,NN,O
,was,VBD,O
,working,VBG,O
,on,IN,O
,the,DT,O
,problem,NN,O
,.,.,O
Sentence: 4162,He,PRP,O
,said,VBD,O
,he,PRP,O
,believed,VBD,O
,all,DT,O
,six,CD,O
,were,VBD,O
,being,VBG,O
,held,VBN,O
,in,IN,O
,the,DT,O
,mission,NN,O
,compound,NN,O
,at,IN,O
,Mapourdit,NNP,LOC
,and,CC,O
,were,VBD,O
,reported,VBN,O
,to,TO,O
,be,VB,O
,in,IN,O
,good,JJ,O
,health,NN,O
,.,.,O
Sentence: 4163,The,DT,O
,Catholic,NNP,ORG
,Information,NNP,ORG
,office,NN,ORG
,in,IN,O
,Nairobi,NNP,LOC
,said,VBD,O
,on,IN,O
,Monday,NNP,O
,that,IN,O
,Australian,NNP,MISC
,Sisters,NNP,O
,Moira,NNP,PER
,Lynch,NNP,PER
,",",",",O
,73,CD,O
,",",",",O
,and,CC,O
,Mary,NNP,PER
,Batchelor,NNP,PER
,",",",",O
,68,CD,O
,",",",",O
,American,NNP,MISC
,Father,NNP,O
,Michael,NNP,PER
,Barton,NNP,PER
,",",",",O
,48,CD,O
,",",",",O
,and,CC,O
,Sudanese,NNP,MISC
,Father,NNP,O
,Raphael,NNP,PER
,Riel,NNP,PER
,",",",",O
,48,CD,O
,",",",",O
,were,VBD,O
,held,VBN,O
,in,IN,O
,a,DT,O
,prison,NN,O
,in,IN,O
,south,JJ,O
,Sudan,NNP,LOC
,by,IN,O
,the,DT,O
,SPLA,NNP,ORG
,.,.,O
Sentence: 4164,It,PRP,O
,said,VBD,O
,Australian,NNP,MISC
,Sister,NNP,O
,Maureen,NNP,PER
,Carey,NNP,PER
,",",",",O
,52,CD,O
,",",",",O
,and,CC,O
,Italian,NNP,MISC
,Brother,NNP,O
,Raniero,NNP,PER
,Iacomella,NNP,PER
,",",",",O
,28,CD,O
,",",",",O
,were,VBD,O
,held,VBN,O
,inside,IN,O
,the,DT,O
,compound,NN,O
,.,.,O
Sentence: 4165,The,DT,O
,church,NN,O
,in,IN,O
,Australia,NNP,LOC
,said,VBD,O
,on,IN,O
,Monday,NNP,O
,Lynch,NNP,PER
,",",",",O
,Batchelor,NNP,PER
,",",",",O
,Barton,NNP,PER
,and,CC,O
,Riel,NNP,LOC
,were,VBD,O
,held,VBN,O
,in,IN,O
,a,DT,O
,prison,NN,O
,until,IN,O
,the,DT,O
,weekend,NN,O
,",",",",O
,when,WRB,O
,they,PRP,O
,were,VBD,O
,moved,VBN,O
,to,TO,O
,join,VB,O
,the,DT,O
,other,JJ,O
,captives,NNS,O
,at,IN,O
,the,DT,O
,compound,NN,O
,.,.,O
Sentence: 4166,The,DT,O
,Catholic,NNP,ORG
,Information,NNP,ORG
,Office,NNP,ORG
,said,VBD,O
,the,DT,O
,SPLA,NNP,ORG
,in,IN,O
,the,DT,O
,Kenyan,JJ,MISC
,capital,NN,O
,had,VBD,O
,attributed,VBN,O
,the,DT,O
,detentions,NNS,O
,of,IN,O
,the,DT,O
,six,CD,O
,to,TO,O
,a,DT,O
,local,JJ,O
,commander,NN,O
,and,CC,O
,had,VBD,O
,promised,VBN,O
,they,PRP,O
,would,MD,O
,be,VB,O
,freed,VBN,O
,by,IN,O
